IDSK,id,cust_id,order_date,region,sales_rep,line_id,prod_id,quantity,ship_date,PurchaseOrderID,PurchaseOrderDetailID,DueDate,OrderQty,ProductID_x,UnitPrice_x,LineTotal,ReceivedQty,RejectedQty,StockedQty,ModifiedDate,OrderID,ProductID_y,UnitPrice_y,Quantity,Discount
392,2224,202,10-Nov-1997 12:00:00 AM,Eastern,1596,3,302,24,11-Nov-1997 12:00:00 AM,166,393,2012-06-13,3,416,36.9705,110.9115,3.0,0.0,3.0,2012-06-06,10395,53,26.2,70,0.10000000149011612
393,2225,203,11-Nov-1997 12:00:00 AM,Central,299,1,400,36,12-Nov-1997 12:00:00 AM,166,394,2012-06-13,3,417,41.244,123.732,3.0,0.0,3.0,2012-06-06,10395,69,28.8,8,0.0
394,2225,203,11-Nov-1997 12:00:00 AM,Central,299,2,401,36,12-Nov-1997 12:00:00 AM,167,395,2012-06-13,3,432,39.123,117.369,3.0,0.0,3.0,2012-06-06,10396,23,7.2,40,0.0
395,2226,204,12-Nov-1997 12:00:00 AM,Central,467,1,500,12,13-Nov-1997 12:00:00 AM,167,396,2012-06-13,3,433,43.3965,130.1895,3.0,0.0,3.0,2012-06-06,10396,71,17.2,60,0.0
396,2226,204,12-Nov-1997 12:00:00 AM,Central,467,2,501,12,13-Nov-1997 12:00:00 AM,167,397,2012-06-13,3,434,39.123,117.369,3.0,0.0,3.0,2012-06-06,10396,72,27.8,21,0.0
397,2227,205,13-Nov-1997 12:00:00 AM,Eastern,949,1,600,12,16-Nov-1997 12:00:00 AM,167,398,2012-06-13,3,435,37.023,111.069,3.0,0.0,3.0,2012-06-06,10397,21,8.0,10,0.15000000596046448
398,2227,205,13-Nov-1997 12:00:00 AM,Eastern,949,2,601,12,16-Nov-1997 12:00:00 AM,167,399,2012-06-13,3,436,41.2965,123.8895,3.0,0.0,3.0,2012-06-06,10397,51,42.4,18,0.15000000596046448
399,2228,107,16-Nov-1997 12:00:00 AM,South,902,1,300,36,17-Nov-1997 12:00:00 AM,167,400,2012-06-13,3,437,37.023,111.069,3.0,0.0,3.0,2012-06-06,10398,35,14.4,30,0.0
400,2228,107,16-Nov-1997 12:00:00 AM,South,902,2,302,36,17-Nov-1997 12:00:00 AM,168,401,2012-06-13,3,320,47.4705,142.4115,3.0,0.0,3.0,2012-06-06,10398,55,19.2,120,0.10000000149011612
401,2229,108,17-Nov-1997 12:00:00 AM,South,856,1,301,24,18-Nov-1997 12:00:00 AM,168,402,2012-06-13,3,321,42.798,128.394,3.0,0.0,3.0,2012-06-06,10399,68,10.0,60,0.0
402,2229,108,17-Nov-1997 12:00:00 AM,South,856,2,400,24,18-Nov-1997 12:00:00 AM,168,403,2012-06-13,60,322,25.4205,1525.23,60.0,0.0,60.0,2012-06-06,10399,71,17.2,30,0.0
403,2229,108,17-Nov-1997 12:00:00 AM,South,856,3,700,12,18-Nov-1997 12:00:00 AM,169,404,2012-06-13,3,445,41.2965,123.8895,3.0,0.0,3.0,2012-06-06,10399,76,14.4,35,0.0
404,2230,109,18-Nov-1997 12:00:00 AM,Canada,299,1,600,60,19-Nov-1997 12:00:00 AM,169,405,2012-06-13,3,446,37.023,111.069,3.0,0.0,3.0,2012-06-06,10399,77,10.4,14,0.0
405,2230,109,18-Nov-1997 12:00:00 AM,Canada,299,2,601,60,19-Nov-1997 12:00:00 AM,169,406,2012-06-13,3,447,47.6805,143.0415,3.0,0.0,3.0,2012-06-06,10400,29,99.0,21,0.0
406,2231,110,19-Nov-1997 12:00:00 AM,Central,667,1,500,72,20-Nov-1997 12:00:00 AM,169,407,2012-06-13,3,448,45.5805,136.7415,3.0,0.0,3.0,2012-06-06,10400,35,14.4,35,0.0
407,2231,110,19-Nov-1997 12:00:00 AM,Central,667,2,501,60,20-Nov-1997 12:00:00 AM,169,408,2012-06-13,3,449,49.854,149.562,3.0,0.0,3.0,2012-06-06,10400,49,16.0,30,0.0
408,2232,111,20-Nov-1997 12:00:00 AM,Eastern,129,1,400,36,23-Nov-1997 12:00:00 AM,170,409,2012-06-13,550,941,62.9895,34644.225,550.0,0.0,550.0,2012-06-06,10401,30,20.7,18,0.0
409,2232,111,20-Nov-1997 12:00:00 AM,Eastern,129,2,401,36,23-Nov-1997 12:00:00 AM,171,410,2012-06-13,60,322,26.3655,1581.93,60.0,0.0,60.0,2012-06-06,10401,56,30.4,70,0.0
410,2233,112,23-Nov-1997 12:00:00 AM,Central,1142,1,500,12,24-Nov-1997 12:00:00 AM,172,411,2012-06-13,3,504,48.762,146.286,3.0,0.0,3.0,2012-06-06,10401,65,16.8,20,0.0
411,2233,112,23-Nov-1997 12:00:00 AM,Central,1142,2,501,12,24-Nov-1997 12:00:00 AM,173,412,2012-06-25,3,497,34.188,102.564,3.0,0.0,3.0,2012-06-18,10401,71,17.2,60,0.0
412,2234,113,24-Nov-1997 12:00:00 AM,Central,195,1,600,24,25-Nov-1997 12:00:00 AM,174,413,2012-06-25,3,323,50.2635,150.7905,3.0,3.0,0.0,2012-06-18,10402,23,7.2,60,0.0
413,2234,113,24-Nov-1997 12:00:00 AM,Central,195,2,601,24,25-Nov-1997 12:00:00 AM,175,414,2012-06-25,550,523,10.731,5902.05,550.0,0.0,550.0,2012-06-18,10402,63,35.1,65,0.0
414,2235,114,25-Nov-1997 12:00:00 AM,Central,690,1,300,36,26-Nov-1997 12:00:00 AM,175,415,2012-06-25,550,524,14.1225,7767.375,523.0,0.0,523.0,2012-06-18,10403,16,13.9,21,0.15000000596046448
415,2235,114,25-Nov-1997 12:00:00 AM,Central,690,2,302,36,26-Nov-1997 12:00:00 AM,176,416,2012-06-25,60,492,50.2635,3015.81,51.0,0.0,51.0,2012-06-18,10403,48,10.2,70,0.15000000596046448
416,2236,115,26-Nov-1997 12:00:00 AM,Central,1596,1,301,12,27-Nov-1997 12:00:00 AM,176,417,2012-06-25,60,493,57.1515,3429.09,60.0,0.0,60.0,2012-06-18,10404,26,24.9,30,0.05000000074505806
417,2236,115,26-Nov-1997 12:00:00 AM,Central,1596,2,700,60,27-Nov-1997 12:00:00 AM,176,418,2012-06-25,60,494,53.2035,3192.21,60.0,0.0,60.0,2012-06-18,10404,42,11.2,40,0.05000000074505806
418,2237,116,27-Nov-1997 12:00:00 AM,Eastern,299,1,400,36,30-Nov-1997 12:00:00 AM,176,419,2012-06-25,60,495,63.693,3821.58,60.0,0.0,60.0,2012-06-18,10404,49,16.0,30,0.05000000074505806
419,2237,116,27-Nov-1997 12:00:00 AM,Eastern,299,2,401,36,30-Nov-1997 12:00:00 AM,177,420,2012-07-06,550,908,21.0945,11601.975,550.0,0.0,550.0,2012-06-29,10405,3,8.0,50,0.0
420,2238,117,27-Nov-1997 12:00:00 AM,Central,467,1,500,24,27-Nov-1997 12:00:00 AM,177,421,2012-07-06,550,909,30.4395,16741.725,550.0,0.0,550.0,2012-06-29,10406,1,14.4,10,0.0
421,2239,121,30-Nov-1997 12:00:00 AM,Central,949,1,600,72,01-Dec-1997 12:00:00 AM,177,422,2012-07-06,550,910,40.9395,22516.725,550.0,0.0,550.0,2012-06-29,10406,21,8.0,30,0.10000000149011612
422,2239,121,30-Nov-1997 12:00:00 AM,Central,949,2,601,60,01-Dec-1997 12:00:00 AM,177,423,2012-07-06,550,911,21.0945,11601.975,550.0,0.0,550.0,2012-06-29,10406,28,36.4,42,0.10000000149011612
423,2240,122,01-Dec-1997 12:00:00 AM,Eastern,902,1,300,12,02-Dec-1997 12:00:00 AM,177,424,2012-07-06,550,912,30.4395,16741.725,550.0,0.0,550.0,2012-06-29,10406,36,15.2,5,0.10000000149011612
424,2240,122,01-Dec-1997 12:00:00 AM,Eastern,902,2,301,12,02-Dec-1997 12:00:00 AM,177,425,2012-07-06,550,913,40.9395,22516.725,550.0,0.0,550.0,2012-06-29,10406,40,14.7,2,0.10000000149011612
425,2240,122,01-Dec-1997 12:00:00 AM,Eastern,902,3,302,12,02-Dec-1997 12:00:00 AM,178,426,2012-07-06,60,506,9.198,551.88,60.0,0.0,60.0,2012-06-29,10407,11,16.8,30,0.0
426,2241,123,02-Dec-1997 12:00:00 AM,Canada,856,1,400,24,03-Dec-1997 12:00:00 AM,179,427,2012-07-06,550,351,5.775,3176.25,550.0,0.0,550.0,2012-06-29,10407,69,28.8,15,0.0
427,2241,123,02-Dec-1997 12:00:00 AM,Canada,856,2,401,24,03-Dec-1997 12:00:00 AM,179,428,2012-07-06,550,352,1.155,635.25,550.0,0.0,550.0,2012-06-29,10407,71,17.2,15,0.0
428,2242,124,03-Dec-1997 12:00:00 AM,Eastern,299,1,600,60,04-Dec-1997 12:00:00 AM,179,429,2012-07-06,550,679,5.775,3176.25,550.0,0.0,550.0,2012-06-29,10408,37,20.8,10,0.0
429,2242,124,03-Dec-1997 12:00:00 AM,Eastern,299,2,601,48,04-Dec-1997 12:00:00 AM,180,430,2012-07-06,550,507,23.394,12866.7,550.0,0.0,550.0,2012-06-29,10408,54,5.9,6,0.0
430,2243,125,04-Dec-1997 12:00:00 AM,Central,667,1,500,24,07-Dec-1997 12:00:00 AM,180,431,2012-07-06,550,508,27.6465,15205.575,550.0,55.0,495.0,2012-06-29,10408,62,39.4,35,0.0
431,2243,125,04-Dec-1997 12:00:00 AM,Central,667,2,501,12,07-Dec-1997 12:00:00 AM,181,432,2012-07-06,550,535,3.486,1917.3,550.0,0.0,550.0,2012-06-29,10409,14,18.6,12,0.0
432,2244,126,07-Dec-1997 12:00:00 AM,Western,129,1,300,24,08-Dec-1997 12:00:00 AM,182,433,2012-07-06,550,351,6.195,3407.25,550.0,82.0,468.0,2012-06-29,10409,21,8.0,12,0.0
433,2244,126,07-Dec-1997 12:00:00 AM,Western,129,2,302,24,08-Dec-1997 12:00:00 AM,182,434,2012-07-06,550,352,1.47,808.5,550.0,0.0,550.0,2012-06-29,10410,33,2.0,49,0.0
434,2245,127,08-Dec-1997 12:00:00 AM,South,1142,1,301,36,09-Dec-1997 12:00:00 AM,183,435,2012-07-06,550,507,22.1655,12191.025,550.0,0.0,550.0,2012-06-29,10410,59,44.0,16,0.0
435,2245,127,08-Dec-1997 12:00:00 AM,South,1142,2,400,24,09-Dec-1997 12:00:00 AM,183,436,2012-07-06,550,508,29.2845,16106.475,550.0,0.0,550.0,2012-06-29,10411,41,7.7,25,0.20000000298023224
436,2246,128,09-Dec-1997 12:00:00 AM,Eastern,195,1,600,48,10-Dec-1997 12:00:00 AM,184,437,2012-07-06,3,491,19.9815,59.9445,3.0,3.0,0.0,2012-06-29,10411,44,15.5,40,0.20000000298023224
437,2246,128,09-Dec-1997 12:00:00 AM,Eastern,195,2,601,60,10-Dec-1997 12:00:00 AM,185,438,2012-07-06,3,341,41.1705,123.5115,3.0,0.0,3.0,2012-06-29,10411,59,44.0,9,0.20000000298023224
438,2247,129,10-Dec-1997 12:00:00 AM,Eastern,690,1,300,12,11-Dec-1997 12:00:00 AM,185,439,2012-07-06,3,342,39.0705,117.2115,3.0,0.0,3.0,2012-06-29,10412,14,18.6,20,0.10000000149011612
439,2247,129,10-Dec-1997 12:00:00 AM,Eastern,690,2,700,24,11-Dec-1997 12:00:00 AM,185,440,2012-07-06,3,343,43.344,130.032,3.0,0.0,3.0,2012-06-29,10413,1,14.4,24,0.0
440,2248,130,11-Dec-1997 12:00:00 AM,Central,1596,1,301,12,14-Dec-1997 12:00:00 AM,185,441,2012-07-06,3,344,39.0705,117.2115,3.0,0.0,3.0,2012-06-29,10413,62,39.4,40,0.0
441,2248,130,11-Dec-1997 12:00:00 AM,Central,1596,2,400,12,14-Dec-1997 12:00:00 AM,185,442,2012-07-06,3,345,36.9705,110.9115,3.0,0.0,3.0,2012-06-29,10413,76,14.4,14,0.0
442,2249,132,14-Dec-1997 12:00:00 AM,Central,299,1,302,12,14-Dec-1997 12:00:00 AM,185,443,2012-07-06,3,346,41.244,123.732,3.0,0.0,3.0,2012-06-29,10414,19,7.3,18,0.05000000074505806
443,2249,132,14-Dec-1997 12:00:00 AM,Central,299,2,401,24,14-Dec-1997 12:00:00 AM,185,444,2012-07-06,3,347,36.9705,110.9115,3.0,0.0,3.0,2012-06-29,10414,33,2.0,50,0.0
444,2250,133,15-Dec-1997 12:00:00 AM,Western,467,1,300,24,15-Dec-1997 12:00:00 AM,185,445,2012-07-06,3,348,34.8705,104.6115,3.0,0.0,3.0,2012-06-29,10415,17,31.2,2,0.0
445,2250,133,15-Dec-1997 12:00:00 AM,Western,467,2,700,36,15-Dec-1997 12:00:00 AM,185,446,2012-07-06,3,349,39.144,117.432,3.0,0.0,3.0,2012-06-29,10415,33,2.0,20,0.0
446,2251,145,16-Dec-1997 12:00:00 AM,Eastern,949,1,500,12,17-Dec-1997 12:00:00 AM,186,447,2012-07-06,550,935,31.4895,17319.225,468.0,0.0,468.0,2012-06-29,10416,19,7.3,20,0.0
447,2251,145,16-Dec-1997 12:00:00 AM,Eastern,949,2,501,24,17-Dec-1997 12:00:00 AM,186,448,2012-07-06,550,936,48.2895,26559.225,550.0,0.0,550.0,2012-06-29,10416,53,26.2,10,0.0
448,2252,147,17-Dec-1997 12:00:00 AM,Eastern,902,1,300,12,18-Dec-1997 12:00:00 AM,187,449,2012-07-06,3,385,41.1705,123.5115,3.0,0.0,3.0,2012-06-29,10416,57,15.6,20,0.0
449,2252,147,17-Dec-1997 12:00:00 AM,Eastern,902,2,302,12,18-Dec-1997 12:00:00 AM,187,450,2012-07-06,3,386,45.444,136.332,3.0,0.0,3.0,2012-06-29,10417,38,210.8,50,0.0
450,2253,104,18-Dec-1997 12:00:00 AM,South,856,1,301,24,21-Dec-1997 12:00:00 AM,187,451,2012-07-06,3,387,41.1705,123.5115,3.0,0.0,3.0,2012-06-29,10417,46,9.6,2,0.25
451,2253,104,18-Dec-1997 12:00:00 AM,South,856,2,400,12,21-Dec-1997 12:00:00 AM,187,452,2012-07-06,3,388,39.0705,117.2115,3.0,0.0,3.0,2012-06-29,10417,68,10.0,36,0.25
452,2254,107,21-Dec-1997 12:00:00 AM,South,299,1,500,36,22-Dec-1997 12:00:00 AM,187,453,2012-07-06,3,389,43.344,130.032,3.0,0.0,3.0,2012-06-29,10417,77,10.4,35,0.0
453,2254,107,21-Dec-1997 12:00:00 AM,South,299,2,501,24,22-Dec-1997 12:00:00 AM,187,454,2012-07-06,3,390,39.0705,117.2115,3.0,0.0,3.0,2012-06-29,10418,2,15.2,60,0.0
454,2255,182,22-Dec-1997 12:00:00 AM,Western,667,1,600,48,23-Dec-1997 12:00:00 AM,188,455,2012-07-06,550,484,6.8775,3782.625,550.0,0.0,550.0,2012-06-29,10418,47,7.6,55,0.0
455,2255,182,22-Dec-1997 12:00:00 AM,Western,667,2,601,36,23-Dec-1997 12:00:00 AM,188,456,2012-07-06,550,485,7.8015,4290.825,550.0,0.0,550.0,2012-06-29,10418,61,22.8,16,0.0
456,2256,170,23-Dec-1997 12:00:00 AM,South,129,1,400,12,24-Dec-1997 12:00:00 AM,188,457,2012-07-06,550,486,8.757,4816.35,550.0,0.0,550.0,2012-06-29,10418,74,8.0,15,0.0
457,2256,170,23-Dec-1997 12:00:00 AM,South,129,2,401,12,24-Dec-1997 12:00:00 AM,188,458,2012-07-06,550,487,5.8065,3193.575,550.0,0.0,550.0,2012-06-29,10419,60,27.2,60,0.05000000074505806
458,2257,166,24-Dec-1997 12:00:00 AM,South,1142,1,302,24,25-Dec-1997 12:00:00 AM,188,459,2012-07-06,550,488,8.862,4874.1,550.0,0.0,550.0,2012-06-29,10419,69,28.8,20,0.05000000074505806
459,2257,166,24-Dec-1997 12:00:00 AM,South,1142,2,400,12,25-Dec-1997 12:00:00 AM,189,460,2012-07-06,3,402,47.4705,142.4115,3.0,0.0,3.0,2012-06-29,10420,9,77.6,20,0.10000000149011612
460,2257,166,24-Dec-1997 12:00:00 AM,South,1142,3,700,24,25-Dec-1997 12:00:00 AM,190,461,2012-07-06,550,510,23.079,12693.45,550.0,0.0,550.0,2012-06-29,10420,13,4.8,2,0.10000000149011612
461,2258,151,25-Dec-1997 12:00:00 AM,Central,195,1,300,36,28-Dec-1997 12:00:00 AM,190,462,2012-07-06,550,511,29.274,16100.7,550.0,55.0,495.0,2012-06-29,10420,70,12.0,8,0.10000000149011612
462,2258,151,25-Dec-1997 12:00:00 AM,Central,195,2,301,24,28-Dec-1997 12:00:00 AM,190,463,2012-07-06,550,512,34.9755,19236.525,550.0,0.0,550.0,2012-06-29,10420,73,12.0,20,0.10000000149011612
463,2258,151,25-Dec-1997 12:00:00 AM,Central,195,3,302,12,28-Dec-1997 12:00:00 AM,191,464,2012-07-06,3,408,43.2705,129.8115,3.0,0.0,3.0,2012-06-29,10421,19,7.3,4,0.15000000596046448
464,2259,198,28-Dec-1997 12:00:00 AM,Western,690,1,400,36,29-Dec-1997 12:00:00 AM,191,465,2012-07-06,3,409,41.1705,123.5115,3.0,0.0,3.0,2012-06-29,10421,26,24.9,30,0.0
465,2259,198,28-Dec-1997 12:00:00 AM,Western,690,2,401,36,29-Dec-1997 12:00:00 AM,191,466,2012-07-06,550,914,21.0945,11601.975,550.0,27.0,523.0,2012-06-29,10421,53,26.2,15,0.15000000596046448
466,2260,176,29-Dec-1997 12:00:00 AM,Eastern,1596,1,600,48,30-Dec-1997 12:00:00 AM,191,467,2012-07-06,550,915,30.4395,16741.725,550.0,0.0,550.0,2012-06-29,10421,77,10.4,10,0.15000000596046448
467,2260,176,29-Dec-1997 12:00:00 AM,Eastern,1596,2,601,48,30-Dec-1997 12:00:00 AM,192,468,2012-07-06,550,525,2.3205,1276.275,550.0,82.0,468.0,2012-06-29,10422,26,24.9,2,0.0
468,2261,149,30-Dec-1997 12:00:00 AM,Canada,299,1,300,12,31-Dec-1997 12:00:00 AM,193,469,2012-07-09,550,526,3.6435,2003.925,550.0,0.0,550.0,2012-07-02,10423,31,10.0,14,0.0
469,2261,149,30-Dec-1997 12:00:00 AM,Canada,299,2,700,48,31-Dec-1997 12:00:00 AM,194,470,2012-07-09,550,908,21.0945,11601.975,550.0,550.0,0.0,2012-07-02,10423,59,44.0,20,0.0
470,2262,185,31-Dec-1997 12:00:00 AM,Eastern,467,1,301,24,04-Jan-1997 12:00:00 AM,194,471,2012-07-09,550,909,30.4395,16741.725,550.0,550.0,0.0,2012-07-02,10424,35,14.4,60,0.20000000298023224
471,2262,185,31-Dec-1997 12:00:00 AM,Eastern,467,2,400,12,04-Jan-1997 12:00:00 AM,195,472,2012-07-09,60,356,3.6015,216.09,60.0,0.0,60.0,2012-07-02,10424,38,210.8,49,0.20000000298023224
472,2263,201,04-Jan-1998 12:00:00 AM,Central,949,1,300,24,05-Jan-1998 12:00:00 AM,195,473,2012-07-09,60,357,3.9795,238.77,57.0,0.0,57.0,2012-07-02,10424,68,10.0,30,0.20000000298023224
473,2263,201,04-Jan-1998 12:00:00 AM,Central,949,2,302,24,05-Jan-1998 12:00:00 AM,196,474,2012-07-09,550,935,31.4895,17319.225,468.0,0.0,468.0,2012-07-02,10425,55,19.2,10,0.25
474,2264,209,05-Jan-1998 12:00:00 AM,Western,902,1,401,36,06-Jan-1998 12:00:00 AM,196,475,2012-07-09,550,936,48.2895,26559.225,550.0,0.0,550.0,2012-07-02,10425,76,14.4,20,0.25
475,2264,209,05-Jan-1998 12:00:00 AM,Western,902,2,501,48,06-Jan-1998 12:00:00 AM,197,476,2012-07-09,550,524,12.9675,7132.125,550.0,0.0,550.0,2012-07-02,10426,56,30.4,5,0.0
476,2264,209,05-Jan-1998 12:00:00 AM,Western,902,3,600,12,06-Jan-1998 12:00:00 AM,198,477,2012-07-09,550,911,21.0945,11601.975,550.0,0.0,550.0,2012-07-02,10426,64,26.6,7,0.0
477,2265,199,06-Jan-1998 12:00:00 AM,Eastern,856,1,400,24,07-Jan-1998 12:00:00 AM,198,478,2012-07-09,550,912,30.4395,16741.725,550.0,0.0,550.0,2012-07-02,10427,14,18.6,35,0.0
478,2265,199,06-Jan-1998 12:00:00 AM,Eastern,856,2,401,24,07-Jan-1998 12:00:00 AM,199,479,2012-07-09,550,910,40.9395,22516.725,550.0,0.0,550.0,2012-07-02,10428,46,9.6,20,0.0
479,2266,104,07-Jan-1998 12:00:00 AM,South,299,1,500,12,08-Jan-1998 12:00:00 AM,200,480,2012-07-09,550,937,62.9895,34644.225,550.0,0.0,550.0,2012-07-02,10429,50,13.0,40,0.0
480,2266,104,07-Jan-1998 12:00:00 AM,South,299,2,501,12,08-Jan-1998 12:00:00 AM,201,481,2012-08-10,3,468,47.5965,142.7895,3.0,0.0,3.0,2012-08-03,10429,63,35.1,35,0.25
481,2267,121,08-Jan-1998 12:00:00 AM,Central,667,1,600,24,11-Jan-1998 12:00:00 AM,201,482,2012-08-10,3,469,43.323,129.969,3.0,0.0,3.0,2012-08-03,10430,17,31.2,45,0.20000000298023224
482,2267,121,08-Jan-1998 12:00:00 AM,Central,667,2,601,12,11-Jan-1998 12:00:00 AM,201,483,2012-08-10,3,470,41.223,123.669,3.0,0.0,3.0,2012-08-03,10430,21,8.0,50,0.0
483,2267,121,08-Jan-1998 12:00:00 AM,Central,667,3,700,48,11-Jan-1998 12:00:00 AM,201,484,2012-08-10,3,471,45.4965,136.4895,3.0,0.0,3.0,2012-08-03,10430,56,30.4,30,0.0
484,2268,136,11-Jan-1998 12:00:00 AM,Central,129,1,300,12,12-Jan-1998 12:00:00 AM,202,485,2012-08-10,3,462,47.6805,143.0415,3.0,0.0,3.0,2012-08-03,10430,59,44.0,70,0.20000000298023224
485,2268,136,11-Jan-1998 12:00:00 AM,Central,129,2,301,12,12-Jan-1998 12:00:00 AM,203,486,2012-08-10,550,510,23.4045,12872.475,550.0,0.0,550.0,2012-08-03,10431,17,31.2,50,0.25
486,2269,205,12-Jan-1998 12:00:00 AM,Eastern,1142,1,300,24,13-Jan-1998 12:00:00 AM,203,487,2012-08-10,550,511,27.867,15326.85,550.0,0.0,550.0,2012-08-03,10431,40,14.7,50,0.25
487,2269,205,12-Jan-1998 12:00:00 AM,Eastern,1142,2,400,48,13-Jan-1998 12:00:00 AM,204,488,2012-08-10,550,527,6.7515,3713.325,550.0,550.0,0.0,2012-08-03,10431,47,7.6,30,0.25
488,2269,205,12-Jan-1998 12:00:00 AM,Eastern,1142,3,601,12,13-Jan-1998 12:00:00 AM,205,489,2012-08-10,550,938,31.4895,17319.225,550.0,0.0,550.0,2012-08-03,10432,26,24.9,10,0.0
489,2270,149,13-Jan-1998 12:00:00 AM,Canada,195,1,400,36,14-Jan-1998 12:00:00 AM,205,490,2012-08-10,550,939,48.2895,26559.225,523.0,0.0,523.0,2012-08-03,10432,54,5.9,40,0.0
490,2270,149,13-Jan-1998 12:00:00 AM,Canada,195,2,401,24,14-Jan-1998 12:00:00 AM,205,491,2012-08-10,550,509,36.2775,19952.625,550.0,0.0,550.0,2012-08-03,10433,56,30.4,28,0.0
491,2271,150,13-Jan-1998 12:00:00 AM,Canada,690,1,500,12,15-Jan-1998 12:00:00 AM,206,492,2012-08-10,60,492,50.7465,3044.79,51.0,0.0,51.0,2012-08-03,10434,11,16.8,6,0.0
492,2272,191,14-Jan-1998 12:00:00 AM,South,1596,1,600,24,15-Jan-1998 12:00:00 AM,206,493,2012-08-10,60,493,58.2645,3495.87,60.0,0.0,60.0,2012-08-03,10434,76,14.4,18,0.15000000596046448
493,2272,191,14-Jan-1998 12:00:00 AM,South,1596,2,601,12,15-Jan-1998 12:00:00 AM,206,494,2012-08-10,60,494,50.7465,3044.79,60.0,0.0,60.0,2012-08-03,10435,2,15.2,10,0.0
494,2273,182,14-Jan-1998 12:00:00 AM,Western,299,1,700,60,14-Jan-1998 12:00:00 AM,206,495,2012-08-10,60,495,62.9265,3775.59,60.0,0.0,60.0,2012-08-03,10435,22,16.8,12,0.0
495,2274,104,15-Jan-1998 12:00:00 AM,South,467,1,300,48,18-Jan-1998 12:00:00 AM,207,496,2012-08-10,550,523,10.3845,5711.475,550.0,0.0,550.0,2012-08-03,10435,72,27.8,10,0.0
496,2274,104,15-Jan-1998 12:00:00 AM,South,467,2,301,36,18-Jan-1998 12:00:00 AM,208,497,2012-08-10,3,430,45.654,136.962,3.0,0.0,3.0,2012-08-03,10436,46,9.6,5,0.0
497,2275,127,18-Jan-1998 12:00:00 AM,South,949,1,400,12,19-Jan-1998 12:00:00 AM,208,498,2012-08-10,3,431,41.3805,124.1415,3.0,0.0,3.0,2012-08-03,10436,56,30.4,40,0.10000000149011612
498,2275,127,18-Jan-1998 12:00:00 AM,South,949,2,401,24,19-Jan-1998 12:00:00 AM,208,499,2012-08-10,3,432,39.2805,117.8415,3.0,0.0,3.0,2012-08-03,10436,64,26.6,30,0.10000000149011612
499,2276,153,19-Jan-1998 12:00:00 AM,Central,902,1,500,36,20-Jan-1998 12:00:00 AM,208,500,2012-08-10,3,433,43.554,130.662,3.0,0.0,3.0,2012-08-03,10436,75,6.2,24,0.10000000149011612
500,2276,153,19-Jan-1998 12:00:00 AM,Central,902,2,501,24,20-Jan-1998 12:00:00 AM,208,501,2012-08-10,3,434,39.2805,117.8415,3.0,0.0,3.0,2012-08-03,10437,53,26.2,15,0.0
501,2277,208,20-Jan-1998 12:00:00 AM,Eastern,856,1,600,12,21-Jan-1998 12:00:00 AM,209,502,2012-08-14,3,490,12.7155,38.1465,3.0,0.0,3.0,2012-08-07,10438,19,7.3,15,0.20000000298023224
502,2277,208,20-Jan-1998 12:00:00 AM,Eastern,856,2,601,24,21-Jan-1998 12:00:00 AM,209,503,2012-08-14,3,491,19.9395,59.8185,3.0,0.0,3.0,2012-08-07,10438,34,11.2,20,0.20000000298023224
503,2278,189,20-Jan-1998 12:00:00 AM,Eastern,299,1,700,48,21-Jan-1998 12:00:00 AM,210,504,2012-08-14,3,528,38.157,114.471,3.0,0.0,3.0,2012-08-07,10438,57,15.6,15,0.20000000298023224
504,2279,101,21-Jan-1998 12:00:00 AM,Eastern,299,1,300,12,22-Jan-1998 12:00:00 AM,211,505,2012-08-14,3,505,44.2155,132.6465,3.0,0.0,3.0,2012-08-07,10439,12,30.4,15,0.0
505,2280,104,21-Jan-1998 12:00:00 AM,South,667,1,301,24,22-Jan-1998 12:00:00 AM,212,506,2012-08-14,550,938,31.4895,17319.225,550.0,82.0,468.0,2012-08-07,10439,16,13.9,16,0.0
506,2280,104,21-Jan-1998 12:00:00 AM,South,667,2,700,48,22-Jan-1998 12:00:00 AM,212,507,2012-08-14,550,939,48.2895,26559.225,550.0,0.0,550.0,2012-08-07,10439,64,26.6,6,0.0
507,2281,204,22-Jan-1998 12:00:00 AM,Central,129,1,400,12,25-Jan-1998 12:00:00 AM,213,508,2012-08-29,60,358,6.9825,418.95,60.0,0.0,60.0,2012-08-22,10439,74,8.0,30,0.0
508,2281,204,22-Jan-1998 12:00:00 AM,Central,129,2,401,12,25-Jan-1998 12:00:00 AM,214,509,2012-08-29,3,375,43.2705,129.8115,3.0,3.0,0.0,2012-08-22,10440,2,15.2,45,0.15000000596046448
509,2282,123,25-Jan-1998 12:00:00 AM,Canada,1142,1,600,24,26-Jan-1998 12:00:00 AM,214,510,2012-08-29,3,376,47.544,142.632,3.0,3.0,0.0,2012-08-22,10440,16,13.9,49,0.15000000596046448
510,2282,123,25-Jan-1998 12:00:00 AM,Canada,1142,2,601,12,26-Jan-1998 12:00:00 AM,215,511,2012-08-29,60,356,3.381,202.86,60.0,0.0,60.0,2012-08-22,10440,29,99.0,24,0.15000000596046448
511,2283,201,25-Jan-1998 12:00:00 AM,Central,195,1,700,48,25-Jan-1998 12:00:00 AM,215,512,2012-08-29,60,357,4.3155,258.93,57.0,0.0,57.0,2012-08-22,10440,61,22.8,90,0.15000000596046448
